ProductVariety,MarketingSpend,CustomerFootfall,StoreSize,EmployeeEfficiency,StoreAge,CompetitorDistance,PromotionsCount,EconomicIndicator,StoreLocation,StoreCategory,MonthlySalesRevenue,CRPV,LTV,Estimated Expense
614,47,2751,181,63.2,8,15,8,114.7,San Francisco,Clothing,280.79,0.102068339,168.474,280.6879317
735,10,2194,218,62.8,23,10,3,101.1,Palo Alto,Grocery,358.02,0.163181404,214.812,357.8568186
277,42,2278,306,84.2,18,14,7,133.5,San Francisco,Grocery,266.36,0.116927129,159.816,266.2430729
471,45,1769,469,73.7,13,14,7,120.3,San Francisco,Electronics,348.76,0.197150933,209.256,348.5628491
364,50,3103,343,90.8,18,11,8,108.8,San Francisco,Clothing,237.2,0.076442153,142.32,237.1235578
548,23,1805,325,87.5,18,12,5,94.4,San Francisco,Clothing,306.9,0.170027701,184.14,306.7299723
430,30,1168,458,93,19,5,6,79.5,Los Angeles,Grocery,342.69,0.293398973,205.614,342.396601
587,46,1471,108,57.9,30,14,7,97.5,San Francisco,Electronics,234.36,0.15932019,140.616,234.2006798
560,38,1753,70,89.5,14,14,7,106.2,San Francisco,Electronics,262.33,0.149646321,157.398,262.1803537
788,15,2327,117,63,8,19,5,83.7,Los Angeles,Clothing,302.49,0.129991405,181.494,302.3600086
252,12,1633,52,93.1,30,8,4,93.5,Sacramento,Grocery,214.51,0.131359461,128.706,214.3786405
344,21,3070,347,81.1,11,8,4,124.6,Palo Alto,Electronics,266.37,0.086765472,159.822,266.2832345
405,44,2194,397,82.2,5,9,7,103.5,San Francisco,Clothing,324.96,0.148113036,194.976,324.811887
483,24,1490,60,77.5,22,10,5,120.6,Los Angeles,Grocery,227.23,0.152503356,136.338,227.0774966
502,49,2531,368,67,12,8,7,99.2,Los Angeles,Electronics,356.3,0.140774397,213.78,356.1592256
571,20,2914,443,86.9,28,4,5,134,Sacramento,Electronics,397,0.136238847,238.2,396.8637612
525,22,2076,251,82.2,10,12,5,125,San Francisco,Clothing,261.63,0.126026012,156.978,261.503974
230,13,2274,310,74.6,11,10,4,88.2,Palo Alto,Clothing,187.42,0.082418646,112.452,187.3375814
269,21,2158,90,68.4,30,10,4,84.4,San Francisco,Electronics,213.76,0.09905468,128.256,213.6609453
428,44,1336,396,75.3,20,7,7,101.9,San Francisco,Electronics,301.15,0.225411677,180.69,300.9245883
787,25,2143,414,64.8,20,10,5,114.7,San Francisco,Clothing,434.22,0.202622492,260.532,434.0173775
427,19,2480,87,78.9,14,8,4,124.1,San Francisco,Electronics,247.3,0.099717742,148.38,247.2002823
427,9,2886,242,77.1,2,12,4,89.8,Los Angeles,Electronics,224.37,0.077744283,134.622,224.2922557
555,39,2399,328,71,26,7,7,101.6,Palo Alto,Grocery,313.63,0.130733639,188.178,313.4992664
492,7,2438,433,75,5,11,4,89.6,Palo Alto,Clothing,361.62,0.148326497,216.972,361.4716735
307,12,2224,51,86.2,14,18,4,91.8,Sacramento,Clothing,227.19,0.102153777,136.314,227.0878462
284,29,944,129,88.7,1,13,6,127.1,San Francisco,Clothing,150.36,0.159279661,90.216,150.2007203
681,29,2378,324,89.8,21,11,5,89.6,Sacramento,Clothing,335.38,0.141034483,201.228,335.2389655
692,28,1735,65,63.3,9,9,5,94.7,Palo Alto,Grocery,274.15,0.158011527,164.49,273.9919885
459,36,1634,201,51.3,12,12,6,90.2,Sacramento,Clothing,292.08,0.17875153,175.248,291.9012485
439,37,2405,201,58.2,27,17,6,92,Sacramento,Grocery,289.66,0.120440748,173.796,289.5395593
469,29,2349,420,50.6,7,9,6,91.4,San Francisco,Clothing,349.78,0.148905917,209.868,349.6310941
541,14,2390,249,83.6,5,9,4,113.6,Los Angeles,Clothing,333.82,0.13967364,200.292,333.6803264
796,25,2397,451,93.4,1,11,5,102.2,Los Angeles,Electronics,440.24,0.183662912,264.144,440.0563371
692,8,2074,374,59.6,15,9,4,127.7,Palo Alto,Grocery,428.1,0.206412729,256.86,427.8935873
255,7,2596,373,84,29,10,4,115.3,Palo Alto,Clothing,243.97,0.093979199,146.382,243.8760208
169,16,2487,412,66.2,15,6,5,107.9,Los Angeles,Clothing,216.09,0.086887817,129.654,216.0031122
401,31,2670,228,52.8,4,9,7,91.6,Palo Alto,Electronics,211.06,0.079048689,126.636,210.9809513
346,42,2631,75,68.4,17,10,7,77.5,Sacramento,Grocery,152.07,0.057799316,91.242,152.0122007
454,48,2099,304,79.6,5,10,7,114.7,Sacramento,Electronics,277.61,0.132258218,166.566,277.4777418
508,43,1069,431,76.3,1,8,7,81.5,Los Angeles,Clothing,307.14,0.287315248,184.284,306.8526848
551,16,1536,314,84.7,13,11,5,101.5,Palo Alto,Electronics,288.25,0.18766276,172.95,288.0623372
502,9,1844,84,59.7,24,5,4,107.4,Los Angeles,Electronics,273.04,0.148069414,163.824,272.8919306
382,30,3198,422,78.1,8,10,5,98,San Francisco,Grocery,318.47,0.099584115,191.082,318.3704159
330,49,1836,307,69.1,21,13,7,73.8,Los Angeles,Grocery,268.21,0.146083878,160.926,268.0639161
568,24,1462,85,67.4,16,11,6,110.3,Sacramento,Clothing,291,0.199042408,174.6,290.8009576
509,45,2070,229,91.8,26,10,8,90.9,Sacramento,Clothing,319.24,0.154222222,191.544,319.0857778
695,20,2838,469,76.9,23,5,4,114.2,San Francisco,Grocery,372.66,0.131310782,223.596,372.5286892
533,18,1678,112,62,24,5,5,109.9,Palo Alto,Clothing,286.8,0.170917759,172.08,286.6290822
657,5,1414,457,89.2,14,15,4,126.5,Los Angeles,Electronics,369.53,0.261336634,221.718,369.2686634
568,9,2337,73,72.9,22,8,4,115.4,Palo Alto,Clothing,269.13,0.115160462,161.478,269.0148395
331,36,2006,93,90,23,11,6,92,Palo Alto,Electronics,218.05,0.108698903,130.83,217.9413011
855,21,1756,275,89.6,4,12,5,104.9,Palo Alto,Clothing,415.51,0.236623007,249.306,415.273377
514,19,2455,113,68.9,9,8,4,111.8,Palo Alto,Grocery,211.5,0.086150713,126.9,211.4138493
435,5,2208,103,56.9,16,15,3,73.8,Sacramento,Clothing,176.3,0.079846014,105.78,176.220154
666,39,2377,353,60.9,21,7,7,95.5,Los Angeles,Clothing,384.83,0.16189735,230.898,384.6681027
499,48,2011,294,54.8,19,15,7,73.1,Los Angeles,Grocery,286.76,0.142595724,172.056,286.6174043
706,49,1315,198,55.8,17,10,7,73.5,San Francisco,Electronics,289.78,0.220365019,173.868,289.559635
573,18,1466,111,93.2,23,10,4,106.3,Palo Alto,Grocery,276.12,0.18834925,165.672,275.9316508
419,14,2144,142,84.1,2,10,4,118.9,San Francisco,Electronics,280.81,0.130974813,168.486,280.6790252
312,9,2517,170,92.5,10,10,4,127.7,Los Angeles,Electronics,168.9,0.067103695,101.34,168.8328963
379,29,2186,348,66,15,7,6,60,San Francisco,Electronics,248.61,0.113728271,149.166,248.4962717
447,33,1988,62,83,11,8,6,79.9,San Francisco,Electronics,252.76,0.127142857,151.656,252.6328571
554,29,2328,445,85.5,2,10,5,82.6,Palo Alto,Electronics,397.94,0.170936426,238.764,397.7690636
385,47,2662,232,88.1,28,4,7,100.6,Sacramento,Grocery,252.62,0.094898573,151.572,252.5251014
622,18,1577,147,63,4,7,5,92.3,Sacramento,Grocery,295.55,0.187412809,177.33,295.3625872
505,42,2240,357,64.1,7,17,7,106.4,Los Angeles,Electronics,337.6,0.150714286,202.56,337.4492857
667,45,1732,69,53.6,2,2,8,103.5,Los Angeles,Clothing,301.72,0.174203233,181.032,301.5457968
223,12,2043,273,91,29,9,4,99.8,Sacramento,Clothing,193.23,0.094581498,115.938,193.1354185
491,31,2632,254,87.7,29,10,5,82.9,Sacramento,Grocery,287.73,0.109319909,172.638,287.6206801
358,38,2122,387,93.2,1,12,6,116.1,Palo Alto,Electronics,251.65,0.118590952,150.99,251.531409
539,48,2082,330,69.6,30,10,8,106.9,San Francisco,Grocery,341.31,0.163933718,204.786,341.1460663
515,39,2308,292,56.1,15,10,7,119.4,Sacramento,Grocery,258.84,0.112149047,155.304,258.727851
659,16,1510,340,74.7,8,11,4,95.4,Los Angeles,Grocery,358.9,0.237682119,215.34,358.6623179
510,5,1288,396,84.5,8,8,4,99.3,Sacramento,Clothing,344.72,0.267639752,206.832,344.4523602
222,22,1879,118,92.8,11,14,5,86.9,Palo Alto,Clothing,189.39,0.100792975,113.634,189.289207
597,38,1996,290,73.6,14,10,7,109.6,Sacramento,Clothing,300.03,0.150315631,180.018,299.8796844
437,26,2094,282,89.2,22,7,6,84.9,Palo Alto,Clothing,308.36,0.147258835,185.016,308.2127412
811,43,2265,261,58.3,21,8,7,104.9,Palo Alto,Electronics,366.7,0.161898455,220.02,366.5381015
524,22,1856,215,53.6,28,11,4,88.9,Los Angeles,Clothing,298.6,0.160883621,179.16,298.4391164
193,21,1733,173,56,12,11,5,105.2,Los Angeles,Grocery,124.29,0.071719561,74.574,124.2182804
496,12,1930,231,93.4,13,9,4,119.2,Sacramento,Grocery,313.83,0.162606218,188.298,313.6673938
315,12,2397,133,66.9,10,13,4,109.6,Los Angeles,Clothing,232.29,0.096908636,139.374,232.1930914
610,43,2475,318,94.1,22,5,8,89.1,Los Angeles,Clothing,329.38,0.133082828,197.628,329.2469172
472,24,1807,335,83.6,21,9,5,100.8,Sacramento,Grocery,312.9,0.173159934,187.74,312.7268401
609,18,2086,460,52.8,16,6,4,105,Los Angeles,Grocery,399.57,0.191548418,239.742,399.3784516
609,8,2260,163,50.9,4,11,3,122.4,San Francisco,Grocery,341.05,0.15090708,204.63,340.8990929
304,38,2030,249,89.8,28,17,7,88.7,San Francisco,Electronics,211.76,0.104315271,127.056,211.6556847
723,5,2058,354,93.8,7,10,3,121.9,Sacramento,Grocery,404.28,0.196443149,242.568,404.0835569
520,10,1885,423,60,16,13,3,129.9,Los Angeles,Grocery,361.72,0.191893899,217.032,361.5281061
325,20,1541,172,87.2,11,7,5,102.1,Sacramento,Electronics,214.38,0.139117456,128.628,214.2408825
510,13,1824,489,68,9,9,4,109.7,Palo Alto,Electronics,367.33,0.201387061,220.398,367.1286129
515,12,2603,230,86.5,28,6,4,116.1,Sacramento,Clothing,315.62,0.121252401,189.372,315.4987476
225,20,2458,366,74.5,30,9,5,110.3,Palo Alto,Electronics,289.78,0.117892596,173.868,289.6621074
529,12,2428,488,61.1,24,6,4,107.9,Palo Alto,Clothing,342.6,0.141103789,205.56,342.4588962
264,12,1801,134,73.8,26,6,4,111.6,Los Angeles,Electronics,221.05,0.122737368,132.63,220.9272626
651,35,2412,85,86.5,2,10,6,88.4,Sacramento,Electronics,283.92,0.117711443,170.352,283.8022886
199,16,2815,494,91.9,11,15,4,84.3,San Francisco,Clothing,239.35,0.085026643,143.61,239.2649734
742,44,2293,417,58.1,25,11,7,102.2,Sacramento,Electronics,447.84,0.195307457,268.704,447.6446925
502,6,2153,294,57.8,1,9,4,101.1,San Francisco,Grocery,279.98,0.130041802,167.988,279.8499582
487,15,2090,333,85,17,16,4,95.6,San Francisco,Grocery,285.02,0.136373206,171.012,284.8836268
582,30,2188,150,71.6,6,8,5,128.6,San Francisco,Clothing,238.98,0.109223035,143.388,238.870777
540,40,2170,447,87.2,19,9,6,110.1,Los Angeles,Electronics,318.89,0.146953917,191.334,318.7430461
645,46,1759,226,53.4,7,9,8,100.8,Palo Alto,Clothing,297.18,0.168948266,178.308,297.0110517
789,42,2366,352,50.1,3,7,8,112.3,San Francisco,Grocery,453.57,0.191703297,272.142,453.3782967
295,15,2681,235,58.5,15,10,5,88.7,Sacramento,Clothing,273.55,0.102032824,164.13,273.4479672
761,8,1398,456,78.5,26,14,4,95.1,San Francisco,Clothing,432.82,0.309599428,259.692,432.5104006
405,21,1490,465,76.7,18,12,5,73,Los Angeles,Clothing,303.52,0.203704698,182.112,303.3162953
359,41,2042,350,67.6,2,6,7,105,Palo Alto,Clothing,241.39,0.118212537,144.834,241.2717875
525,24,1772,178,73,29,18,6,60,Los Angeles,Electronics,259.04,0.146185102,155.424,258.8938149
